0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000005135e-02,5.000000000000000278e-02,5.000000000000020400e-02,5.893561712526817348e-02,5.288627801603298928e-02,7.658554133565149968e-02,7.123756885854035104e-02,8.255182216179766941e-02,7.492115796633912195e-02,9.733694910362458708e-02,9.464630087051323359e-02,1.217534711048213480e-01,1.283540662904411600e-01,1.336553020580893425e-01,1.296521478773881020e-01,1.345699210501504484e-01,1.223944427502595966e-01,1.259256654141963638e-01,1.442747908421255776e-01,1.349261191967215945e-01,1.582586193849271905e-01,1.575510171871709886e-01,1.620115225441666751e-01,1.634418300024990667e-01,1.626794977487740490e-01,1.631310492991114025e-01,1.582097742012283093e-01
0.000000000000000000e+00,5.000000000000000971e-02,5.000000000000000278e-02,5.000000000000001665e-02,5.000000000000002359e-02,5.000000000000000278e-02,5.000000000000000971e-02,6.351883389573752259e-02,1.002668828785999999e-01,6.278286216382034102e-02,7.789159244503895962e-02,8.781785841476101584e-02,9.937423010714184490e-02,1.577984962938452640e-01,1.158740790582043073e-01,1.376774664978741847e-01,1.503303934213152393e-01,1.610630563267558824e-01,1.470462000672128344e-01,1.561614751082700259e-01,1.511109883742927373e-01,1.538104643448993947e-01,1.816796317339428868e-01,1.663328122673959353e-01,2.063262118405225498e-01,2.074522045358813960e-01,2.160148502357039646e-01,2.341358786923965207e-01,2.372680550573500469e-01,2.355681664169679834e-01,2.370034525244622547e-01
0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000971e-02,5.000000000000000971e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.327925653589139082e-02,1.000502604126736056e-01,8.750471130921130825e-02,1.027580592914682095e-01,1.308856157272306753e-01,1.443530474939977437e-01,1.583637550499858160e-01,1.312754848491930471e-01,1.424484342580729646e-01,1.782968121775014847e-01,1.762472712554427612e-01,2.133658060075864504e-01,1.953347117450287829e-01,2.465019988934808171e-01,2.538006491051441049e-01,2.672317684670193483e-01,2.996859570111329862e-01,3.105892788266984006e-01,3.052547322550706599e-01,3.161856661554114933e-01
0.000000000000000000e+00,5.000000000000005829e-02,5.000000000000003053e-02,5.000000000000016931e-02,5.000000000000000278e-02,5.000000000000005135e-02,5.000000000000000278e-02,5.928474434911008839e-02,5.793387819297606683e-02,5.488379182439494935e-02,6.797151319318503471e-02,7.248592515778837231e-02,5.486698974857281974e-02,7.310952345662165286e-02,7.985006226776396321e-02,1.211443258102561232e-01,1.259082019094833749e-01,1.290713277830783379e-01,1.259875846029844815e-01,1.290190062759986878e-01,1.190937943377750885e-01,1.226812587649532132e-01,1.357313326500633743e-01,1.297493552241984205e-01,1.456135705414766668e-01,1.441945254658129894e-01,1.470997416855850115e-01,1.380390109334601323e-01,1.364295245000857748e-01,1.344189270782342738e-01,1.259053609209188351e-01
0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000004441e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000971e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000971e-02,5.132973463532859715e-02,5.303364386709176481e-02,6.162712495061568874e-02,6.269574619797912973e-02
0.000000000000000000e+00,1.210633928423918010e-01,1.250758375850732906e-01,1.287200812363482605e-01,1.314106545325076092e-01,1.350991829117802467e-01,1.377174322776994198e-01,1.168810231325023430e-01,9.689185487897236659e-02,1.096432763246032449e-01,9.359132962243398024e-02,7.452968626317328649e-02,5.916501732298597160e-02,2.305994156928878325e-03,6.474936490391638988e-02,1.335570217940275084e-01,1.206524425078209645e-01,1.090896470989442951e-01,1.226550658471824290e-01,1.128245036294521081e-01,1.137601489611546751e-01,1.110984548317185683e-01,8.060203651125953661e-02,9.770995893968068002e-02,5.425064765464621130e-02,5.225242335919144665e-02,4.295277586729787794e-02,9.656290222334813420e-03,4.292762976684794118e-18,7.475912792466454793e-18,1.764539035720158466e-17
0.000000000000000000e+00,2.789366071576082629e-01,2.749241624149268426e-01,2.712799187636519282e-01,2.685893454674924130e-01,2.649008170882197755e-01,2.622825677223004082e-01,2.513797814973819933e-01,2.420211060334186703e-01,2.461045283515300719e-01,2.393079958808016217e-01,2.293354514665883748e-01,2.116223444422867250e-01,1.819443256797682873e-01,1.421221336081340547e-01,1.474150225632049893e-01,1.352712932213383235e-01,1.241641158580600729e-01,1.400638171063958159e-01,1.305653929862741480e-01,1.267303306729173906e-01,1.243873962594520405e-01,9.175450650775292261e-02,1.082823387292367878e-01,6.456663779198705544e-02,6.221284136354360977e-02,5.235873381487855804e-02,5.000000000000000278e-02,5.000000000000001665e-02,5.000000000000000278e-02,5.000000000000000278e-02
0.000000000000000000e+00,3.499999999999999778e-01,3.499999999999999223e-01,3.499999999999999223e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999223e-01,3.499999999999999223e-01,3.499999999999999778e-01,3.499999999999999223e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999223e-01,1.575670765025851405e-01,1.451305551556032469e-01,1.345927958250862366e-01,1.533196996496431763e-01,1.444112666917815313e-01,1.386134827260990521e-01,1.358494891293375861e-01,1.025918957472693321e-01,1.176647038977376575e-01,7.448231389295956184e-02,7.253633898325555218e-02,6.233060738534864503e-02,5.371129850284794144e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02
0.000000000000000000e+00,3.486368377819545200e-02,3.470736370149540839e-02,3.454103684907235822e-02,3.431490688908041958e-02,3.426413182268219643e-02,3.412879303295460881e-02,3.524466613917916213e-02,3.533815284260460182e-02,4.034039187948318395e-02,4.226491003399607954e-02,4.370694651323114854e-02,4.490867434498881788e-02,3.407187156284855606e-02,2.967011040626357093e-02,3.178637440667362452e-02,3.099309963878016036e-02,3.056049067372063402e-02,7.348295343899606535e-02,7.719094177087017228e-02,6.937848454853232094e-02,7.238800539074108364e-02,7.667806323982061245e-02,7.836424189737842272e-02,8.371979666502225859e-02,8.627274919204182269e-02,8.945604815971029689e-02,9.283972131991183319e-02,9.371938524239606383e-02,9.846436327804444777e-02,9.989317582632314951e-02
0.000000000000000000e+00,4.117443543235380782e-02,4.114772937481239040e-02,4.112379556658201513e-02,4.110812513640622889e-02,4.108254756506712901e-02,4.106510293906203563e-02,4.212561484088499925e-02,4.594434133738437009e-02,4.799470075741490288e-02,5.237781676482812510e-02,5.743291315183573359e-02,6.102686595940723380e-02,6.633056637398261624e-02,6.179956148720618103e-02,7.215482148150376140e-02,7.662342490506043879e-02,8.117918380042091209e-02,1.270382808921936557e-01,1.335010846237511817e-01,9.881702143746601275e-02,1.035776029238941881e-01,1.110367964401455382e-01,1.131158844520083473e-01,1.219492106589708386e-01,1.262388509086809496e-01,1.313173614819563850e-01,1.373712280991052359e-01,1.414178425307450193e-01,1.459291593846213098e-01,1.491393454773818350e-01
0.000000000000000000e+00,6.645794530237510989e-01,6.612117877432563962e-01,6.575520687357571115e-01,6.523018697666794763e-01,6.514720583063350334e-01,6.484530934323973206e-01,6.586174764208210242e-01,6.059103696400807149e-01,6.842503726707689360e-01,6.637334692678682480e-01,6.304215566692678019e-01,6.129869813382134991e-01,4.005976884477660538e-01,3.587421961052790764e-01,3.365869931907352619e-01,3.066046664957755574e-01,2.840690136823113554e-01,5.193942564052017596e-01,5.220252851673945482e-01,6.261925693408056937e-01,6.264675331250800783e-01,6.230192644031395943e-01,6.264747187424766217e-01,6.250126282339768524e-01,6.239976728639957670e-01,6.241067230929052689e-01,6.212343188658417947e-01,6.096782676036900384e-01,6.233460376366061206e-01,6.195090606746379569e-01
